data id_info,nation,region,name,operationTime,expense,infoTitle,infoContent,information,map_url,popurality,rating
11,Japan,Okinawa,류큐무라(Ryukyu Mura),"월, 화, 수, 목, 금, 토, 일: 9:30 AM – 5:00 PM",,,,국제전화번호: +81 98-965-1234 홈페이지: https://www.ryukyumura.co.jp/,https://www.google.com/maps/place/?q=place_id:ChIJMdJgznoQ5TQR7jfRwP4C0o0,6406,3.9
12,Japan,Okinawa,히메유리탑(Himeyuri Cenotaph),"월, 화, 수, 목, 금, 토, 일: 9:00 AM – 5:00 PM",,,,국제전화번호: +81 98-997-2100 홈페이지: http://www.himeyuri.or.jp/,https://www.google.com/maps/place/?q=place_id:ChIJjwcPX_pm5TQRziOnh5XGoOU,5588,4.4
13,Japan,Okinawa,데포 아일랜드(Depot Island),"월, 화, 수, 목, 금, 토, 일: 10:00 AM – 9:00 PM",,,,국제전화번호: +81 98-926-3322 홈페이지: http://www.depot-island.co.jp/,https://www.google.com/maps/place/?q=place_id:ChIJD_845w8T5TQR3PMr42X4pt4,5487,4.2
14,Japan,Okinawa,평화기념공원(Peace Memorial Park),"월, 화, 수, 목, 금, 토, 일: Open 24 hours",,,,국제전화번호: +81 98-997-2765 홈페이지: http://kouen.heiwa-irei-okinawa.jp/,https://www.google.com/maps/place/?q=place_id:ChIJaaiFx39m5TQR_3vrJCFiQS8,5276,4.4
15,Japan,Okinawa,가쓰렌 성터,"월, 화, 수, 목, 금, 토, 일: 오전 9:00 ~ 오후 6:00",,,,국제전화번호: +81 98-978-2033 홈페이지: http://www.katsuren-jo.jp/,https://www.google.com/maps/place/?q=place_id:ChIJmWkqdKYO5TQRviUZ4fY-ih4,4245,4.4
16,Japan,Okinawa,오키나와현립박물관•미술관 (오키뮤)(Okinawa Prefectural Museum & Art Museum),알 수 없음,,,,국제전화번호: +81 98-941-8200 홈페이지: http://okimu.jp/,https://www.google.com/maps/place/?q=place_id:ChIJ-xOPl9lr5TQRH8VoYFpeKl4,4145,4.3
17,Japan,Okinawa,코우리해변(Kouri Beach),알 수 없음,,,, ,https://www.google.com/maps/place/?q=place_id:ChIJM1dBT81Z5DQRQRlOgp6BQGk,4127,4.4
18,Japan,Okinawa,오키나와 어린이나라(Okinawa Zoo & Museum),"월, 수, 목, 금, 토, 일: 9:30 AM – 6:00 PM; 화: Closed",,,,국제전화번호: +81 98-933-4190 홈페이지: https://www.okzm.jp/,https://www.google.com/maps/place/?q=place_id:ChIJDaYAgHMS5TQRC-7ZO_2U5Is,3599,4.2
19,Japan,Okinawa,부세나 해중공원(Busena Marine Park),"월, 화, 수, 목, 금, 토, 일: 9:00 AM – 5:30 PM",,,,국제전화번호: +81 980-52-3379 홈페이지: http://www.busena-marinepark.com/,https://www.google.com/maps/place/?q=place_id:ChIJcTekltIB5TQRZBundTA3oqs,3283,4.3
20,Japan,Okinawa,강가라 계곡(Valley of Gangala),"월, 화, 수, 목, 금, 토, 일: 9:00 AM – 4:00 PM",,,,국제전화번호: +81 98-948-4192 홈페이지: https://gangala.com/?utm_source=googlemybusiness,https://www.google.com/maps/place/?q=place_id:ChIJmamfTmlv5TQR1kOHmcbH0Ao,3264,4.4
21,Japan,Okinawa,자키미 성터(Zakimi Castle Ruins),"월, 화, 수, 목, 금, 토, 일: Open 24 hours",,,,국제전화번호: +81 98-958-3141 홈페이지: https://bunka.nii.ac.jp/heritages/detail/173575,https://www.google.com/maps/place/?q=place_id:ChIJX6aakiAR5TQRCHgKEfmK5aY,3189,4.3
22,Japan,Okinawa,비오스 힐(Bios Hill),"월, 화, 수, 목, 금, 토, 일: 9:00 AM – 5:30 PM",,,,국제전화번호: +81 98-965-3400 홈페이지: http://www.bios-hill.co.jp/,https://www.google.com/maps/place/?q=place_id:ChIJ6QGtahAQ5TQRNzWbOSJf9P8,3092,4.2
23,Japan,Okinawa,Cape Zanpa Park,"월, 화, 수, 목, 금, 토, 일: Open 24 hours",,,,국제전화번호: +81 98-958-0038 ,https://www.google.com/maps/place/?q=place_id:ChIJUSLDljYX5TQRM24DBx7LkEs,3057,4.3
24,Japan,Okinawa,구 해군사령부호(Former Japanese Navy Underground Headquarters),"월, 화, 수, 목, 금, 토, 일: 9:00 AM – 5:00 PM",,,,국제전화번호: +81 98-850-4055 홈페이지: https://kaigungou.ocvb.or.jp/,https://www.google.com/maps/place/?q=place_id:ChIJH7BGhlRo5TQRRZh9kSu3Iwo,2963,4.3
25,Japan,Okinawa,이시가키 야이마무라(Ishigaki Yaima Village),"월, 화, 수, 목, 금, 토, 일: 9:00 AM – 5:30 PM",,,,국제전화번호: +81 980-82-8798 홈페이지: https://linktr.ee/yaimamura,https://www.google.com/maps/place/?q=place_id:ChIJE44wdCXeXzQRx4DksYFT3RI,2822,4.1
26,Japan,Okinawa,오키나와후르츠랜드(Okinawa Fruits Land),"월, 화, 수, 목, 금, 토, 일: 10:00 AM – 6:00 PM",,,,국제전화번호: +81 980-52-1568 홈페이지: http://www.okinawa-fruitsland.jp/,https://www.google.com/maps/place/?q=place_id:ChIJ__8_i1L_5DQR7Prcr2WtP8E,2806,3.5
27,Japan,Okinawa,나카구스쿠 성 유적,"월, 화, 수, 목, 금, 토, 일: 오전 8:30 ~ 오후 6:00",,,,국제전화번호: +81 98-935-5719 홈페이지: https://www.nakagusuku-jo.jp/,https://www.google.com/maps/place/?q=place_id:ChIJ1-RYMK8S5TQRMQACOAcMQrM,2670,4.4
28,Japan,Okinawa,Ginowan Seaside Park,"월, 수, 목, 금, 토, 일: 9:00 AM – 9:30 PM; 화: Closed",,,,국제전화번호: +81 98-897-2751 홈페이지: http://www.ginowankaihinkouen.jp/,https://www.google.com/maps/place/?q=place_id:ChIJbZ7fC7Bs5TQRt2QERuPyWC0,2654,4.2
29,Japan,Okinawa,Chura-Sun Beach,"월, 화, 수, 목, 금, 토, 일: 6:00 AM – 10:00 PM",,,,국제전화번호: +81 98-850-1139 홈페이지: http://churasun-beach.com/,https://www.google.com/maps/place/?q=place_id:ChIJnX4Qkgdo5TQRPoan5bsGpYg,2626,4.2
30,Japan,Okinawa,오노야마 공원(Onoyama Park),"월, 화, 수, 목, 금, 토, 일: Open 24 hours",,,,국제전화번호: +81 98-858-2700 홈페이지: http://www.ounoyama.jp/,https://www.google.com/maps/place/?q=place_id:ChIJq6rqhqNp5TQRL0Kvs0alP5o,2616,4.3
31,Japan,Okinawa,가데나휴게소 전망대(Michinoeki Kadena Observation Deck),"월, 화, 수, 목, 금, 토, 일: 8:30 AM – 10:00 PM",,,,국제전화번호: +81 98-957-5678 홈페이지: https://michinoeki-kadena.jp/,https://www.google.com/maps/place/?q=place_id:ChIJj1oZ4oQR5TQRhEosxEhG2Ec,2540,4
32,Japan,Okinawa,세소코 비치(Sesoko Beach),"월, 화, 수, 목, 금, 토, 일: 9:00 AM – 5:00 PM",,,,국제전화번호: +81 980-47-2368 홈페이지: http://www.sesokobeach.jp/,https://www.google.com/maps/place/?q=place_id:ChIJ5Q499Xz85DQRhEGIGZ8_MbA,2525,4.3
33,Japan,Okinawa,우라소에 대공원(Urasoe Park),"월, 화, 수, 목, 금, 토, 일: 7:00 AM – 9:00 PM",,,,국제전화번호: +81 98-873-0700 홈페이지: https://www.urasoedaipark-osi.jp/,https://www.google.com/maps/place/?q=place_id:ChIJzwFiZYBs5TQRfOoeh9o5BOY,2410,4.2
34,Japan,Okinawa,나하시 후쿠슈엔(Fukushūen Garden),"월, 화, 목, 금, 토, 일: 9:00 AM – 9:00 PM; 수: Closed",,,,국제전화번호: +81 98-943-6078 홈페이지: https://www.fksn-okinawa.jp/,https://www.google.com/maps/place/?q=place_id:ChIJVZMkWZtp5TQRid5LYJPR5JA,2354,4.3
35,Japan,Okinawa,Naminoue Beach,"월, 화, 수, 목, 금, 토, 일: 9:00 AM – 7:00 PM",,,,국제전화번호: +81 98-863-7300 홈페이지: http://www.naminouebeach.jp/,https://www.google.com/maps/place/?q=place_id:ChIJCW_zD5Bp5TQRngNNmTHsPVg,2342,4
36,Japan,Okinawa,카호절벽(해피클리프)(Kafu Banta),"월, 화, 수, 목, 금, 토, 일: 9:00 AM – 5:30 PM",,,,국제전화번호: +81 98-923-0390 홈페이지: https://www.nuchima-su.co.jp/,https://www.google.com/maps/place/?q=place_id:ChIJ45Ky6--n5TQRixQMqWXGxJ8,2296,4.6
37,Japan,Okinawa,시키나엔(Shikina-en Royal Gardens 識名園),"월, 화, 목, 금, 토, 일: 9:00 AM – 5:30 PM; 수: Closed",,,,국제전화번호: +81 98-855-5936 홈페이지: https://www.city.naha.okinawa.jp/kankou/bunkazai/shikinaen.html,https://www.google.com/maps/place/?q=place_id:ChIJRQGZpE9p5TQRa-VQ3Cbop5U,2010,4.2
38,Japan,Okinawa,체험왕국 무라사키무라(Murasaki Mura),"월, 화, 수, 목, 금, 토, 일: 9:00 AM – 5:30 PM, 6:30 – 10:00 PM",,,,국제전화번호: +81 98-958-1111 홈페이지: https://www.murasakimura.com/,https://www.google.com/maps/place/?q=place_id:ChIJl1d0-80W5TQRBkOFglI7C20,1964,3.9
39,Japan,Okinawa,Araha Park,"월, 화, 수, 목, 금, 토, 일: 7:00 AM – 10:00 PM",,,,국제전화번호: +81 98-936-0077 홈페이지: http://ccdc.jp/facility/free-park-facilities/neighbors-parks/araha-park/,https://www.google.com/maps/place/?q=place_id:ChIJHX52eCIT5TQRsh2qfP7jcxI,1919,4.4
40,Japan,Okinawa,Futenma-Gu (Futenma Shrine),"월, 화, 수, 목, 금, 토, 일: 9:30 AM – 6:00 PM",,,,국제전화번호: +81 98-892-3344 홈페이지: http://futenmagu.or.jp/,https://www.google.com/maps/place/?q=place_id:ChIJAQCwrsQS5TQRl-Y2ZfpRgbM,1839,4.4
41,Japan,Okinawa,Okinawa Comprehensive Athletic Park,"월, 수, 목, 금, 토, 일: 9:00 AM – 9:00 PM; 화: Closed",,,,국제전화번호: +81 98-932-5114 홈페이지: http://okinawa-kenso.com/,https://www.google.com/maps/place/?q=place_id:ChIJnej2bZsN5TQRy9CNIpyrxHY,1822,4.3
42,Japan,Okinawa,오리온 해피 파크(Orion Happy Park),"월, 화, 금, 토, 일: 10:00 AM – 5:00 PM; 수, 목: Closed",,,, 홈페이지: https://www.orionbeer.co.jp/happypark/,https://www.google.com/maps/place/?q=place_id:ChIJCc1c2JFV5DQRR5LUmCUC5js,1754,4.4
43,Japan,Okinawa,부세나 해중공원 해중전망탑(Busena Marine Park Underwater Observatory),"월, 화, 수, 목, 금, 토, 일: 9:00 AM – 5:00 PM",,,,국제전화번호: +81 980-52-3379 홈페이지: https://www.busena-marinepark.com/,https://www.google.com/maps/place/?q=place_id:ChIJ3cBIE9IB5TQRmZTAjm98-F8,1749,4.3
44,Japan,Okinawa,라운드1(Round 1 Stadium Okinawa Ginowan),"월, 화, 수, 목, 금: 12:00 – 6:00 AM, 10:00 AM – 12:00 AM; 토, 일: Open 24 hours",,,,국제전화번호: +81 98-870-2110 홈페이지: http://www.round1.co.jp/shop/tenpo/okinawa-ginowan.html,https://www.google.com/maps/place/?q=place_id:ChIJ-fuUvKNs5TQRo2YdJ6EwPsM,1724,4.2
45,Japan,Okinawa,Tropical Beach,알 수 없음,,,,국제전화번호: +81 98-897-2751 홈페이지: http://www.ginowankaihinkouen.jp/information/,https://www.google.com/maps/place/?q=place_id:ChIJX2eHb6Vs5TQRXXOrUXrg75A,1622,4.3
46,Japan,Okinawa,이케이 해변(Ikei Beach),"월, 화, 금, 토, 일: 10:00 AM – 4:00 PM; 수, 목: Closed",,,,국제전화번호: +81 98-977-8464 홈페이지: http://www.ikei-beach.com/,https://www.google.com/maps/place/?q=place_id:ChIJVfbEKReo5TQRjF6949H7Odg,1557,3.8
47,Japan,Okinawa,Kokuei Okinawakinenkoen Emerald Beach,알 수 없음,,,, 홈페이지: http://oki-park.jp/jp/inst/eme.html,https://www.google.com/maps/place/?q=place_id:ChIJk4Fw-Dn65DQRkdNLoaBpJLI,1556,4.4
48,Japan,Okinawa,오키나와 평화기념공원(Okinawa Prefectural Peace Memorial Museum),"월, 화, 수, 목, 금, 토, 일: 9:00 AM – 5:00 PM",,,,국제전화번호: +81 98-997-3844 홈페이지: http://www.peace-museum.okinawa.jp/,https://www.google.com/maps/place/?q=place_id:ChIJObFNuNVl5TQR9XG3-qReD9w,1509,4.4
49,Japan,Okinawa,타마우둔(옥릉),"월, 화, 수, 목, 금, 토, 일: 오전 9:00 ~ 오후 6:00",,,,국제전화번호: +81 98-885-2861 홈페이지: https://oki-park.jp/shurijo/shuri-aruki/siseki/2014/03/post-72.html,https://www.google.com/maps/place/?q=place_id:ChIJLZXjOP1r5TQRTvnj1SMSPTs,1447,4.1
50,Japan,Okinawa,미바루 해변(Mibaru Beach),"월, 화, 수, 목, 금, 토, 일: 9:00 AM – 4:00 PM",,,,국제전화번호: +81 98-948-1103 홈페이지: http://www.mi-baru.com/,https://www.google.com/maps/place/?q=place_id:ChIJVXBnnepv5TQRdDAwNwK8kVg,1337,4.1
51,Japan,Okinawa,오키나와시 코자 운동공원(Koza Sports Park),"월, 화, 수, 목, 금, 토, 일: 9:00 AM – 10:00 PM",,,,국제전화번호: +81 98-932-0777 홈페이지: https://www.kozapa-osi.jp/,https://www.google.com/maps/place/?q=place_id:ChIJu7qZLEAS5TQR8GP3f7Smkog,1329,4.1
52,Japan,Okinawa,Cave Okinawa,"월, 화, 수, 목, 금, 토, 일: 9:00 AM – 5:30 PM",,,,국제전화번호: +81 98-964-4888 홈페이지: https://www.cave.okinawa/,https://www.google.com/maps/place/?q=place_id:ChIJO1YBaAIQ5TQRyXeoNvlEPIY,1205,4.3
53,Japan,Okinawa,네오파크 오키나와 나고자연동식물공원(Neo Park),"월, 화, 수, 목, 금, 토, 일: 9:30 AM – 5:30 PM",,,,국제전화번호: +81 980-52-6348 홈페이지: https://www.neopark.co.jp/,https://www.google.com/maps/place/?q=place_id:ChIJo8BkleNV5DQRa3WYOHIL35g,1164,4.2
54,Japan,Okinawa,츠라야시 파크 오키나와 - 동남식물낙원(Southeast Botanical Gardens),"월, 화, 수, 목, 금: 9:30 AM – 6:00 PM; 토: 7:00 AM – 6:00 PM; 일: Closed",,,,국제전화번호: +81 98-939-2555 홈페이지: http://www.southeast-botanical.jp/,https://www.google.com/maps/place/?q=place_id:ChIJ12iS29gR5TQRCznHnqmdqpc,1155,4.2
55,Japan,Okinawa,나카구스쿠 공원(Nakagusuku Park),"월, 화, 수, 목, 금, 토, 일: Open 24 hours",,,,국제전화번호: +81 98-935-2666 홈페이지: https://www.nakagusukupark-osi.jp/,https://www.google.com/maps/place/?q=place_id:ChIJ_-zvkrkS5TQR0u6iOBotx-k,1152,4.6
56,Japan,Okinawa,오키나와 전적 국립공원(Cornerstone of Peace),"월, 화, 수, 목, 금, 토, 일: 8:00 AM – 10:00 PM",,,,국제전화번호: +81 98-997-3738 홈페이지: https://itoman-okinawa.com/heiwanoishiji/,https://www.google.com/maps/place/?q=place_id:ChIJWYvJ99Vl5TQRBKsddSFXMwE,1093,4.5
57,Japan,Okinawa,우에노도이쓰분카무라(Ueno German Culture Village),"월, 수, 금, 토, 일: 9:30 AM – 5:30 PM; 화, 목: Closed",,,,국제전화번호: +81 980-76-3771 홈페이지: http://www.hakuaiueno.com/,https://www.google.com/maps/place/?q=place_id:ChIJ6WIDThZW9DQRzJG87shBhPI,1067,3.5
58,Japan,Okinawa,류큐팔사 오키노궁(Okino-gû Shrine),"월, 화, 수, 목, 금, 토, 일: Open 24 hours",,,,국제전화번호: +81 98-857-3293 홈페이지: http://okinogu.or.jp/,https://www.google.com/maps/place/?q=place_id:ChIJy_-At6Zp5TQRoLmQmbFRWWA,1028,4.4
59,Japan,Okinawa,Street Kart Okinawa,"월, 화, 수, 목, 금, 토, 일: 9:00 AM – 10:00 PM",,,,국제전화번호: +81 90-8888-4747 홈페이지: http://kart.st/okinawa,https://www.google.com/maps/place/?q=place_id:ChIJDx36aplp5TQRTmsTFZ6Jli8,1018,4.9
60,Japan,Okinawa,온나촌 해변공원 나비비치(Nabee Beach),"월, 화, 수, 목, 금, 토, 일: 9:00 AM – 6:00 PM",,,,국제전화번호: +81 98-966-8839 홈페이지: https://www.nabee.info/,https://www.google.com/maps/place/?q=place_id:ChIJMzANHYQD5TQRIjYI-PA9V90,979,4.3
61,Japan,Okinawa,카카즈고대 공원(Kakazutakadai Park),"월, 화, 수, 목, 금, 토, 일: Open 24 hours",,,,국제전화번호: +81 98-897-2751 홈페이지: https://www.city.ginowan.lg.jp/sightseeing/tourist_attractions/7130.html,https://www.google.com/maps/place/?q=place_id:ChIJUbIms49s5TQRuSbolbKxE_E,970,4.1
62,Japan,Okinawa,Oodomari Beach,"월, 화, 수, 목, 금, 토, 일: 9:00 AM – 6:00 PM",,,,국제전화번호: +81 98-977-8027 홈페이지: http://www.oodomari.com/,https://www.google.com/maps/place/?q=place_id:ChIJvwsLdT2o5TQRs2XjFyxfGP4,936,4.1
63,Japan,Okinawa,오키나와현 호국신사(Gokoku Shrine),"월, 화, 수, 목, 금, 토, 일: 9:30 – 11:45 AM, 1:00 – 4:00 PM",,,,국제전화번호: +81 98-857-2798 홈페이지: http://www.okinawa-gokoku.jp/,https://www.google.com/maps/place/?q=place_id:ChIJvw9SsaZp5TQRNA7caTQymAI,841,4.3
64,Japan,Okinawa,Nishihara Kira Kira Beach,"월, 화, 수, 목, 금, 토, 일: 9:00 AM – 6:00 PM",,,,국제전화번호: +81 98-944-5589 홈페이지: http://マリンパーク.com/,https://www.google.com/maps/place/?q=place_id:ChIJ__-_u81t5TQR5Zi6eaB3mAE,833,4.1
65,Japan,Okinawa,Itoman Bibi Beach,"월, 수, 목, 금, 토, 일: 8:30 AM – 6:30 PM; 화: Closed",,,,국제전화번호: +81 98-840-3451 홈페이지: http://bibibeachitoman.com/,https://www.google.com/maps/place/?q=place_id:ChIJT9Q9RpJn5TQRO7ayOkK3rCs,781,4.1
66,Japan,Okinawa,Shikuwasa Park,"월, 화, 수, 목, 금: 10:00 AM – 5:30 PM; 토, 일: 10:00 AM – 6:00 PM",,,,국제전화번호: +81 980-50-5850 홈페이지: https://www.shikuwasa-park.com/#information,https://www.google.com/maps/place/?q=place_id:ChIJ4dXXvJZQ5DQRVzlmeAIvnlk,769,4.1
67,Japan,Okinawa,아라하 비치(Araha Beach),"월, 화, 수, 목, 금, 토, 일: 9:00 AM – 5:30 PM",,,,국제전화번호: +81 98-926-2680 홈페이지: https://www.okinawastory.jp/spot/600006207,https://www.google.com/maps/place/?q=place_id:ChIJJdFU6tsT5TQRFtGMxK9GlzU,752,4.5
68,Japan,Okinawa,Toguchi Beach,"월, 화, 수, 목, 금, 토, 일: 9:00 AM – 5:00 PM",,,,국제전화번호: +81 98-982-8877 홈페이지: http://www.yomitan-kankou.jp/detail.jsp?id=74972&menuid=11951&funcid=3,https://www.google.com/maps/place/?q=place_id:ChIJW0H1ZuMT5TQR8AgxVEpcOLE,691,4.4
69,Japan,Okinawa,Sunabe Baba Park,"월, 화, 수, 목, 금, 토, 일: Open 24 hours",,,,국제전화번호: +81 98-936-0077 홈페이지: http://ccdc.jp/facility/free-park-facilities/neighbors-parks/sunabebaba-park/,https://www.google.com/maps/place/?q=place_id:ChIJk39rqJgT5TQRF92y2u4oUq0,679,4.2
70,Japan,Okinawa,Azama Sun Sun Beach,알 수 없음,,,,국제전화번호: +81 98-948-3521 홈페이지: http://www.kankou-nanjo.okinawa/tokusyu/view/azama,https://www.google.com/maps/place/?q=place_id:ChIJTw81vvRx5TQRe_2HHTy3oac,676,4.1
71,Japan,Okinawa,Minna Island Beach,"월, 화, 수, 목, 금, 토, 일: 9:00 AM – 5:00 PM",,,,국제전화번호: +81 980-47-5572 홈페이지: http://www.minna-beach.com/,https://www.google.com/maps/place/?q=place_id:ChIJzdPMM7b85DQRarK9VzTlD7Y,671,4.6
72,Japan,Okinawa,게라마 제도 국립공원(Keramashoto National Park),"월, 화, 수, 목, 금, 토, 일: Open 24 hours",,,,국제전화번호: +81 98-836-6400 홈페이지: https://www.env.go.jp/park/kerama/,https://www.google.com/maps/place/?q=place_id:ChIJKdyhuThT5TQRCUo_opr74Xk,613,4.7
73,Japan,Okinawa,이에섬 닷츄(Iejima Tatchu (Gusukuyama)),"월, 화, 수, 목, 금, 토, 일: Open 24 hours",,,,국제전화번호: +81 980-49-2001 홈페이지: https://www.iejima.org/document/2015011000046/,https://www.google.com/maps/place/?q=place_id:ChIJkVt9Dy3l5DQRqrcMbqqe4q8,611,4.6
74,Japan,Okinawa,Zanpa Beach,알 수 없음,,,,국제전화번호: +81 98-958-3833 홈페이지: http://www.vill.yomitan.okinawa.jp/facilities/post-37.html,https://www.google.com/maps/place/?q=place_id:ChIJha6AUTYX5TQR2zvSUuQC4n0,595,4.2
75,Japan,Okinawa,히메유리 평화기념자료관(Himeyuri Peace Museum),"월, 화, 수, 목, 금, 토, 일: 9:00 AM – 5:25 PM",,,,국제전화번호: +81 98-997-2100 홈페이지: https://www.himeyuri.or.jp/,https://www.google.com/maps/place/?q=place_id:ChIJDS0OX_pm5TQR0WiYNJSinFM,578,4.5
76,Japan,Okinawa,해양문화관・플라네타리움(Oceanic Culture Museum Planetarium),"월, 화, 수, 목, 금, 토, 일: 8:30 AM – 5:30 PM",,,,국제전화번호: +81 980-48-2741 홈페이지: http://oki-park.jp/kaiyohaku/inst/35,https://www.google.com/maps/place/?q=place_id:ChIJw1RLYjP65DQR4FNUkPJSrxk,561,4.5
77,Japan,Okinawa,Dragon Palace,"월, 화, 수, 목, 금, 토, 일: 10:00 AM – 11:59 PM",,,,국제전화번호: +81 90-6867-8505 홈페이지: https://okinawa-chatan.com/doragomparesu/,https://www.google.com/maps/place/?q=place_id:ChIJ_W8XoQUT5TQRG8vPiBMM9fA,530,3.7
78,Japan,Okinawa,구스쿠로드공원(Gusuku Road Park),"월, 화, 수, 목, 금, 토, 일: Open 24 hours",,,,국제전화번호: +81 98-949-7911 홈페이지: http://www.kankou-nanjo.okinawa/enjoy/details/165,https://www.google.com/maps/place/?q=place_id:ChIJt9idiKRv5TQRb3Tw_0oAhh0,519,4.4
79,Japan,Okinawa,만자 비치(Manza Beach),"월, 화, 수, 목, 금, 토, 일: 9:00 AM – 5:00 PM",,,, ,https://www.google.com/maps/place/?q=place_id:ChIJMQl2ApsD5TQRGnvRSn_6EQo,490,4.4
80,Japan,Okinawa,나카무라가 주택(Nakamura Residence),"월, 화, 금, 토, 일: 9:00 AM – 5:00 PM; 수, 목: Closed",,,,국제전화번호: +81 98-935-3500 홈페이지: https://www.nakamurahouse.jp/,https://www.google.com/maps/place/?q=place_id:ChIJvabRiqIS5TQRNfbs4vnZT5c,482,4.2
81,Japan,Okinawa,이리오모테이시가키 국립공원(Iriomote Ishigaki National Park),"월, 화, 수, 목, 금, 토, 일: Open 24 hours",,,,국제전화번호: +81 980-84-7130 홈페이지: http://www.env.go.jp/park/iriomote/access/index.html,https://www.google.com/maps/place/?q=place_id:ChIJT47yF5B-YDQRfl0RvLwcU20,477,4.5
82,Japan,Okinawa,Hamahiga beach,알 수 없음,,,, 홈페이지: http://www.okinawainfo.net/hamahiga/hamahiga-umi.htm,https://www.google.com/maps/place/?q=place_id:ChIJ5QYx5b0J5TQRPdxSJVVWwjo,474,4.3
83,Japan,Okinawa,Urasoe Culture Park,"월, 화, 수, 목, 금, 토, 일: 8:30~23:00",,,,국제전화번호: +81988761234,https://maps.app.goo.gl/qCmWUZMJhErqbyrj8,684,3.9
84,Japan,Okinawa,자네비치(Zanee Beach),알 수 없음,,,, 홈페이지: https://okinawa-onna.com/janehama/,https://www.google.com/maps/place/?q=place_id:ChIJ47a07n8Q5TQREzhgEJ0mx68,442,4.6
85,Japan,Okinawa,Ōdo Beach,알 수 없음,,,,국제전화번호: +81 98-840-8111 홈페이지: http://www.city.itoman.lg.jp/,https://www.google.com/maps/place/?q=place_id:ChIJwwerY45m5TQRNQLU0QKru78,435,4.3
86,Japan,Okinawa,야에시마공원(Yaeshima Park),"월, 화, 수, 목, 금, 토, 일: Open 24 hours",,,,국제전화번호: +81 98-939-0022 홈페이지: https://okinawashiminkaikan.com/facility_info/yaeshima_park/,https://www.google.com/maps/place/?q=place_id:ChIJtzFgaQQS5TQR_YBDvJm_Lqg,431,4
