data id_info,nation,region,name,operationTime,expense,infoTitle,infoContent,information,map_url,popurality,rating,popularity
23,China,Beijing,힐튼 베이징 왕푸징,,,,,,https://www.google.com/maps/place/%ED%9E%90%ED%8A%BC+%EB%B2%A0%EC%9D%B4%EC%A7%95+%EC%99%95%ED%91%B8%EC%A7%95/data=!4m10!3m9!1s0x35f052cf58e53fc7:0x68bd2a154667f6dd!5m2!4m1!1i2!8m2!3d39.9151125!4d116.4135558!16s%2Fg%2F11b63cw_bx!19sChIJxz_lWM9S8DUR3fZnRhUqvWg?authuser=0&hl=ko&rclk=1,,4.4,257.0
24,China,Beijing,크라운 플라자 베이징 인터내셔널 에어포트,,,,,,https://www.google.com/maps/place/%ED%81%AC%EB%9D%BC%EC%9A%B4+%ED%94%8C%EB%9D%BC%EC%9E%90+%EB%B2%A0%EC%9D%B4%EC%A7%95+%EC%9D%B8%ED%84%B0%EB%82%B4%EC%85%94%EB%84%90+%EC%97%90%EC%96%B4%ED%8F%AC%ED%8A%B8/data=!4m10!3m9!1s0x35f10687da0eebf3:0xcf0942a1a35bb99f!5m2!4m1!1i2!8m2!3d40.0638185!4d116.5565086!16s%2Fg%2F1tcwp9l6!19sChIJ8-sO2ocG8TURn7lbo6FCCc8?authuser=0&hl=ko&rclk=1,,3.9,249.0
25,China,Beijing,노보텔 베이징 신차오,,,,,,https://www.google.com/maps/place/%EB%85%B8%EB%B3%B4%ED%85%94+%EB%B2%A0%EC%9D%B4%EC%A7%95+%EC%8B%A0%EC%B0%A8%EC%98%A4/data=!4m10!3m9!1s0x35f052cb2123f06f:0x9fecb9a315e3c33d!5m2!4m1!1i2!8m2!3d39.901677!4d116.416874!16s%2Fg%2F11g9l_w0s1!19sChIJb_AjIctS8DURPcPjFaO57J8?authuser=0&hl=ko&rclk=1,,3.7,218.0
26,China,Beijing,Niujie Mosque,,,,,,https://www.google.com/maps/place/Niujie+Mosque/data=!4m7!3m6!1s0x35f04d9bbeba72c5:0xec0627661acc2b32!8m2!3d39.885761!4d116.364242!16zL20vMDVxbDY0!19sChIJxXK6vptN8DURMivMGmYnBuw?authuser=0&hl=ko&rclk=1,,4.8,202.0
27,China,Beijing,Wangfujing Snack Street,,,,,,https://www.google.com/maps/place/Wangfujing+Snack+Street/data=!4m7!3m6!1s0x35f052ced16296f5:0x539280d2530aaa20!8m2!3d39.911236!4d116.411129!16s%2Fg%2F1td1sm5f!19sChIJ9ZZi0c5S8DURIKoKU9KAklM?authuser=0&hl=ko&rclk=1,,3.7,196.0
28,China,Beijing,포시즌스 호텔 베이징,,,,,,https://www.google.com/maps/place/%ED%8F%AC%EC%8B%9C%EC%A6%8C%EC%8A%A4+%ED%98%B8%ED%85%94+%EB%B2%A0%EC%9D%B4%EC%A7%95/data=!4m10!3m9!1s0x35f1ac81800ce6ab:0x2359d82fdc5e6276!5m2!4m1!1i2!8m2!3d39.9504553!4d116.4671995!16s%2Fg%2F1hf0zy7tg!19sChIJq-YMgIGs8TURdmJe3C_YWSM?authuser=0&hl=ko&rclk=1,,4.5,193.0
29,China,Beijing,인민대회당,,,,,,https://www.google.com/maps/place/%EC%9D%B8%EB%AF%BC%EB%8C%80%ED%9A%8C%EB%8B%B9/data=!4m7!3m6!1s0x35f05296f3af1a1b:0xf6e3bfbf06d5379d!8m2!3d39.9050003!4d116.3939423!16zL20vMDJwOXRz!19sChIJGxqv85ZS8DURnTfVBr-_4_Y?authuser=0&hl=ko&rclk=1,,3.3,191.0
30,China,Beijing,페어몬트 베이징,,,,,,https://www.google.com/maps/place/%ED%8E%98%EC%96%B4%EB%AA%AC%ED%8A%B8+%EB%B2%A0%EC%9D%B4%EC%A7%95/data=!4m10!3m9!1s0x35f1ad10628d38c3:0xbe992a1e2addf7d6!5m2!4m1!1i2!8m2!3d39.905531!4d116.452054!16s%2Fm%2F05m_gv7!19sChIJwziNYhCt8TUR1vfdKh4qmb4?authuser=0&hl=ko&rclk=1,,4.2,130.0
31,China,Beijing,Peking University Red Building,,,,,,https://www.google.com/maps/place/Peking+University+Red+Building/data=!4m7!3m6!1s0x35f052d852b28003:0xa85c59576f558b96!8m2!3d39.924685!4d116.405326!16s%2Fg%2F122vx7dl!19sChIJA4CyUthS8DURlotVb1dZXKg?authuser=0&hl=ko&rclk=1,,4.2,124.0
32,China,Beijing,Beijing Ming Imperial Palace,,,,,,https://www.google.com/maps/place/Beijing+Ming+Imperial+Palace/data=!4m7!3m6!1s0x35f0f01386d55199:0x7ebdafc50604096a!8m2!3d40.2242236!4d116.2131599!16s%2Fg%2F1q5bl9rbl!19sChIJmVHVhhPw8DURagkEBsWvvX4?authuser=0&hl=ko&rclk=1,,4.5,122.0
33,China,Beijing,더 그레이트 월 호텔 베이징,,,,,,https://www.google.com/maps/place/%EB%8D%94+%EA%B7%B8%EB%A0%88%EC%9D%B4%ED%8A%B8+%EC%9B%94+%ED%98%B8%ED%85%94+%EB%B2%A0%EC%9D%B4%EC%A7%95/data=!4m10!3m9!1s0x34022cc01de480bd:0x25a29d37c27b0374!5m2!4m1!1i2!8m2!3d39.9447937!4d116.463393!16s%2Fg%2F128dgq0v4!19sChIJvYDkHcAsAjQRdAN7wjedoiU?authuser=0&hl=ko&rclk=1,,3.7,116.0
34,China,Beijing,太和门,,,,,,https://www.google.com/maps/place/%E5%A4%AA%E5%92%8C%E9%97%A8/data=!4m7!3m6!1s0x35f052c217500aab:0xef98adfeb06fb49d!8m2!3d39.915399!4d116.396992!16zL20vMDJxanN0!19sChIJqwpQF8JS8DURnbRvsP6tmO8?authuser=0&hl=ko&rclk=1,,4.5,105.0
35,China,Beijing,태묘,,,"안뜰 3곳에 자리한 사원 단지, 희생 의식을 치르던 유적지, 황실을 위한 사당이 있습니다.",,,https://www.google.com/maps/place/%ED%83%9C%EB%AC%98/data=!4m7!3m6!1s0x35f052c110d5b56b:0x257db48546d3ed99!8m2!3d39.9116096!4d116.3998837!16s%2Fm%2F03qkby8!19sChIJa7XVEMFS8DURme3TRoW0fSU?authuser=0&hl=ko&rclk=1,,4.3,95.0
36,China,Beijing,Jinshanling,,,만리장성의 많은 부분이 속하는 자연 명소에서 멋진 경치를 감상할 수 있습니다.,,,https://www.google.com/maps/place/Jinshanling/data=!4m7!3m6!1s0x35f41ee4be75812f:0x8783a57629294760!8m2!3d40.702468!4d117.233702!16s%2Fm%2F02q2ytz!19sChIJL4F1vuQe9DURYEcpKXalg4c?authuser=0&hl=ko&rclk=1,,4.8,92.0
37,China,Beijing,크라운 플라자 베이징 리도,,,,,,https://www.google.com/maps/place/%ED%81%AC%EB%9D%BC%EC%9A%B4+%ED%94%8C%EB%9D%BC%EC%9E%90+%EB%B2%A0%EC%9D%B4%EC%A7%95+%EB%A6%AC%EB%8F%84/data=!4m10!3m9!1s0x35f1abe8bf4fffff:0xf541625ed614ad9a!5m2!4m1!1i2!8m2!3d39.9778519!4d116.4792342!16s%2Fg%2F1yj4k3dx1!19sChIJ__9Pv-ir8TURmq0U1l5iQfU?authuser=0&hl=ko&rclk=1,,4.5,90.0
38,China,Beijing,Longqingxia Scenic Area,,,,,,https://www.google.com/maps/place/Longqingxia+Scenic+Area/data=!4m7!3m6!1s0x35f0b8ee0d3961ff:0xc8fd762537933a08!8m2!3d40.5457294!4d116.0086652!16s%2Fg%2F1td2s1gr!19sChIJ_2E5De648DURCDqTNyV2_cg?authuser=0&hl=ko&rclk=1,,4.4,83.0
39,China,Beijing,Yeyahu Wetland Park,,,,,,https://www.google.com/maps/place/Yeyahu+Wetland+Park/data=!4m7!3m6!1s0x35f0936453f89c4d:0x844a280ac6a1283f!8m2!3d40.360266!4d116.009248!16s%2Fg%2F11b6gs0pt_!19sChIJTZz4U2ST8DURPyihxgooSoQ?authuser=0&hl=ko&rclk=1,,4.5,82.0
40,China,Beijing,乾清宫,,,화려한 장식의 유서 깊은 고궁과 안뜰이 있는 북적이는 관광 명소입니다.,,,https://www.google.com/maps/place/%E4%B9%BE%E6%B8%85%E5%AE%AB/data=!4m7!3m6!1s0x35f052dd4f4bd7d1:0x7d20d0eb72cdb1bd!8m2!3d39.920093!4d116.396865!16zL20vMGNuZ2Jx!19sChIJ0ddLT91S8DURvbHNcuvQIH0?authuser=0&hl=ko&rclk=1,,4.5,81.0
41,China,Beijing,什刹海,,,,,,https://www.google.com/maps/place/%E4%BB%80%E5%88%B9%E6%B5%B7/data=!4m7!3m6!1s0x35f053055e3c7729:0x4ee802a91cb05645!8m2!3d39.942003!4d116.382562!16s%2Fm%2F0280b7v!19sChIJKXc8XgVT8DURRVawHKkC6E4?authuser=0&hl=ko&rclk=1,,4.4,81.0
42,China,Beijing,箭扣长城,,,,,,https://www.google.com/maps/place/%E7%AE%AD%E6%89%A3%E9%95%BF%E5%9F%8E/data=!4m7!3m6!1s0x35f126086cfcff45:0x7d54245b5a57dcb3!8m2!3d40.462647!4d116.512172!16s%2Fm%2F02ww6wm!19sChIJRf_8bAgm8TURs9xXWlskVH0?authuser=0&hl=ko&rclk=1,,4.7,80.0
43,China,Beijing,베이징 메리어트 호텔 노스이스트,,,,,,https://www.google.com/maps/place/%EB%B2%A0%EC%9D%B4%EC%A7%95+%EB%A9%94%EB%A6%AC%EC%96%B4%ED%8A%B8+%ED%98%B8%ED%85%94+%EB%85%B8%EC%8A%A4%EC%9D%B4%EC%8A%A4%ED%8A%B8/data=!4m10!3m9!1s0x35f1ab7808019bd1:0xc2641581c0078161!5m2!4m1!1i2!8m2!3d39.959861!4d116.4673626!16s%2Fg%2F1tdrcj_g!19sChIJ0ZsBCHir8TURYYEHwIEVZMI?authuser=0&hl=ko&rclk=1,,4.2,74.0
44,China,Beijing,Chinese Rose Garden,,,,,,https://www.google.com/maps/place/Chinese+Rose+Garden/data=!4m7!3m6!1s0x35f04d50c58e939d:0xecd3a2791044253d!8m2!3d39.882293!4d116.40955!16s%2Fg%2F1v4k4p18!19sChIJnZOOxVBN8DURPSVEEHmi0-w?authuser=0&hl=ko&rclk=1,,4.5,67.0
45,China,Beijing,Beijing Teaching Botanical Garden （Northwest Gate）,,,,,,https://www.google.com/maps/place/Beijing+Teaching+Botanical+Garden+%EF%BC%88Northwest+Gate%EF%BC%89/data=!4m7!3m6!1s0x35f1b2a47282e701:0x4ee80670fd2f9a3d!8m2!3d39.875511!4d116.435979!16s%2Fg%2F1tdj2d11!19sChIJAeeCcqSy8TURPZov_XAG6E4?authuser=0&hl=ko&rclk=1,,4.5,60.0
46,China,Beijing,하얏트 리젠시 베이징 왕징,,,,,,https://www.google.com/maps/place/%ED%95%98%EC%96%8F%ED%8A%B8+%EB%A6%AC%EC%A0%A0%EC%8B%9C+%EB%B2%A0%EC%9D%B4%EC%A7%95+%EC%99%95%EC%A7%95/data=!4m10!3m9!1s0x35f1aa4504d211d5:0x3afd679e559ed250!5m2!4m1!1i2!8m2!3d39.99676!4d116.48063!16s%2Fg%2F11ght22zy5!19sChIJ1RHSBEWq8TURUNKeVZ5n_To?authuser=0&hl=ko&rclk=1,,4.4,57.0
47,China,Beijing,Olympic Forest Park （South Gate）,,,,,,https://www.google.com/maps/place/Olympic+Forest+Park+%EF%BC%88South+Gate%EF%BC%89/data=!4m7!3m6!1s0x35f0551ed3837507:0x951297225d6e473b!8m2!3d40.01143!4d116.392426!16s%2Fg%2F1tf5htfb!19sChIJB3WD0x5V8DURO0duXSKXEpU?authuser=0&hl=ko&rclk=1,,4.8,54.0
48,China,Beijing,Beijing Ancient Observatory,,,,,,https://www.google.com/maps/place/Beijing+Ancient+Observatory/data=!4m7!3m6!1s0x35f1ad3ba939b753:0x7ec4b066cab814ea!8m2!3d39.9075888!4d116.4347161!16zL20vMGMzdjI0!19sChIJU7c5qTut8TUR6hS4ymawxH4?authuser=0&hl=ko&rclk=1,,4.4,53.0
49,China,Beijing,Elements Club,,,,,,https://www.google.com/maps/place/Elements+Club/data=!4m7!3m6!1s0x35f1ace98c078a5d:0xb1acafe8fddb65ea!8m2!3d39.931483!4d116.444799!16s%2Fg%2F11cm1m1yc1!19sChIJXYoHjOms8TUR6mXb_eivrLE?authuser=0&hl=ko&rclk=1,,4.1,50.0
50,China,Beijing,"더 리츠-칼튼 베이징, 파이낸셜 스트리트",,,,,,"https://www.google.com/maps/place/%EB%8D%94+%EB%A6%AC%EC%B8%A0-%EC%B9%BC%ED%8A%BC+%EB%B2%A0%EC%9D%B4%EC%A7%95,+%ED%8C%8C%EC%9D%B4%EB%82%B8%EC%85%9C+%EC%8A%A4%ED%8A%B8%EB%A6%AC%ED%8A%B8/data=!4m10!3m9!1s0x35f05296e7167f93:0x30958af10f87a858!5m2!4m1!1i2!8m2!3d39.9153673!4d116.3624485!16s%2Fg%2F11g1kkqyb5!19sChIJk38W55ZS8DURWKiHD_GKlTA?authuser=0&hl=ko&rclk=1",,4.2,49.0
51,China,Beijing,저우커우뎬,,,,,,https://www.google.com/maps/place/%EC%A0%80%EC%9A%B0%EC%BB%A4%EC%9A%B0%EB%8E%AC/data=!4m7!3m6!1s0x35f01a0ebbf23cad:0xd4a7f165eab6c012!8m2!3d39.6900895!4d115.9298599!16zL20vMDMyMzR2!19sChIJrTzyuw4a8DUREsC26mXxp9Q?authuser=0&hl=ko&rclk=1,,4.4,47.0
52,China,Beijing,Zhengyang Bridge,,,,,,https://www.google.com/maps/place/Zhengyang+Bridge/data=!4m7!3m6!1s0x35f052a2fa97f637:0xbaf36e658e5c9c11!8m2!3d39.8982314!4d116.3981496!16s%2Fg%2F1pxy_n2f_!19sChIJN_aX-qJS8DUREZxcjmVu87o?authuser=0&hl=ko&rclk=1,,4.6,45.0
53,China,Beijing,潘家园古玩市场,,,,,,https://www.google.com/maps/place/%E6%BD%98%E5%AE%B6%E5%9B%AD%E5%8F%A4%E7%8E%A9%E5%B8%82%E5%9C%BA/data=!4m7!3m6!1s0x35f1ad7de2fc7b41:0xc630881bc9b1a374!8m2!3d39.87596!4d116.460533!16s%2Fm%2F04f5_n0!19sChIJQXv84n2t8TURdKOxyRuIMMY?authuser=0&hl=ko&rclk=1,,4.0,45.0
54,China,Beijing,베이징 콘티넨털 그랜드 호텔,,,,,,https://www.google.com/maps/place/%EB%B2%A0%EC%9D%B4%EC%A7%95+%EC%BD%98%ED%8B%B0%EB%84%A8%ED%84%B8+%EA%B7%B8%EB%9E%9C%EB%93%9C+%ED%98%B8%ED%85%94/data=!4m10!3m9!1s0x35f054c3fbd7362b:0xc75ea1b90937881b!5m2!4m1!1i2!8m2!3d39.989949!4d116.405417!16s%2Fg%2F11b6gpc7zq!19sChIJKzbX-8NU8DURG4g3CbmhXsc?authuser=0&hl=ko&rclk=1,,3.7,42.0
55,China,Beijing,Duanmen,,,,,,https://www.google.com/maps/place/Duanmen/data=!4m7!3m6!1s0x35f052c07294267b:0xee1013ac273545b1!8m2!3d39.910396!4d116.397364!16s%2Fg%2F155prk69!19sChIJeyaUcsBS8DURsUU1J6wTEO4?authuser=0&hl=ko&rclk=1,,4.2,42.0
56,China,Beijing,팬 퍼시픽 베이징,,,,,,https://www.google.com/maps/place/%ED%8C%AC+%ED%8D%BC%EC%8B%9C%ED%94%BD+%EB%B2%A0%EC%9D%B4%EC%A7%95/data=!4m10!3m9!1s0x35f0526202dee3b9:0x4c7e4ca65006cb45!5m2!4m1!1i2!8m2!3d39.911235!4d116.37151!16s%2Fg%2F11f4wtf_s2!19sChIJuePeAmJS8DURRcsGUKZMfkw?authuser=0&hl=ko&rclk=1,,4.2,37.0
57,China,Beijing,Palace of Earthly Tranquility,,,,,,https://www.google.com/maps/place/Palace+of+Earthly+Tranquility/data=!4m7!3m6!1s0x35f052dd420352fd:0xfc11fbd55ac107a4!8m2!3d39.920718!4d116.396867!16s%2Fm%2F02x6734!19sChIJ_VIDQt1S8DURpAfBWtX7Efw?authuser=0&hl=ko&rclk=1,,4.7,35.0
58,China,Beijing,Sea View Building,,,,,,https://www.google.com/maps/place/Sea+View+Building/data=!4m7!3m6!1s0x35f053105a651ceb:0xc881cc1c9f59ba1b!8m2!3d39.943022!4d116.38641!16s%2Fg%2F11cm1m3185!19sChIJ6xxlWhBT8DURG7pZnxzMgcg?authuser=0&hl=ko&rclk=1,,4.3,35.0
59,China,Beijing,National Olympic Sports Center,,,,,,https://www.google.com/maps/place/National+Olympic+Sports+Center/data=!4m7!3m6!1s0x35f054c09b75842d:0xb2572a3d552904d8!8m2!3d39.986172!4d116.399861!16zL20vMDl2cTEw!19sChIJLYR1m8BU8DUR2AQpVT0qV7I?authuser=0&hl=ko&rclk=1,,4.3,32.0
60,China,Beijing,Wanning Bridge,,,,,,https://www.google.com/maps/place/Wanning+Bridge/data=!4m7!3m6!1s0x35f053227e69aaeb:0x7a025f7daf21d35c!8m2!3d39.9364121!4d116.3960359!16s%2Fg%2F155sql1y!19sChIJ66ppfiJT8DURXNMhr31fAno?authuser=0&hl=ko&rclk=1,,4.2,31.0
61,China,Beijing,Tsinghua University Art Museum,,,,,,https://www.google.com/maps/place/Tsinghua+University+Art+Museum/data=!4m7!3m6!1s0x35f0541834020de9:0x822f03c1a6ead0fa!8m2!3d39.99944!4d116.335617!16s%2Fg%2F11c1pm387_!19sChIJ6Q0CNBhU8DUR-tDqpsEDL4I?authuser=0&hl=ko&rclk=1,,4.4,28.0
